"","logFC","logCPM","PValue","FDR"
"YMR027W",-0.438072800905389,7.4323452011103,2.97499015031286e-05,0.000166853239046457
"YBR056W-A",1.25935845290102,5.03855586591796,2.98265063424161e-05,0.000167124467829617
"YMR236W",-0.486061503507929,7.08504227762612,3.02019625830772e-05,0.000169068129237529
"YCR028C-A",-0.526682491293592,7.01826177190088,3.07308244990822e-05,0.000171866057241087
"YLR377C",-1.08745485813908,4.1189969066972,3.10035532021661e-05,0.000173227596125795
"YCL057C-A",-0.495986099823265,7.20953139430045,3.10819548659926e-05,0.000173492232042461
"YPL255W",-0.726684807846082,5.30302907899519,3.11095585933836e-05,0.000173492232042461
"YPL085W",-0.457305594119903,7.38611782839474,3.12277230336072e-05,0.00017398722899233
"YER008C",-0.507774561113102,7.07717848192827,3.13309982848192e-05,0.00017439841660515
"YJL036W",-0.588670967809613,6.44081848426282,3.14701875113372e-05,0.000175008552165961
"YBR221C",-0.371648751851562,8.75223068010802,3.18936247803236e-05,0.000177196786690305
"YOR099W",-0.409460927019917,8.17196992432919,3.20900328768677e-05,0.00017812075472085
"YIL050W",-0.589957417794459,6.34198630943204,3.25329543946386e-05,0.000180410019824814
"YHR065C",1.01004930415798,5.406911072095,3.26148362923624e-05,0.000180648388795795
"YOR117W",-0.421958669496768,8.20065347936455,3.26369997672308e-05,0.000180648388795795
"YJL123C",-0.419411445201768,7.86528182812149,3.2854147789442e-05,0.000181680366794512
"YFL004W",0.485789485974053,7.17460812439849,3.29194962761677e-05,0.000181871764207362
"YNL188W",-1.05520882471264,5.53769886519962,3.30322353273229e-05,0.000182324380999785
"YDL113C",-0.611961801755783,6.24993916806444,3.33271632194106e-05,0.000183780824575259
"YOL036W",-0.54109220158615,6.93290116159846,3.35790909864628e-05,0.000184997654904004
"YPL164C",-0.825924535940528,5.39194528389898,3.38536806559934e-05,0.00018633695668978
"YML052W",-0.471214526633241,7.33608365374648,3.42181795471664e-05,0.000188168186227308
"YPL165C",-0.616383700881136,5.81411929075292,3.47530248668721e-05,0.000190931892420875
"YMR041C",-0.766310395844779,5.39136005009742,3.48286041743722e-05,0.000191169620500705
"YLR430W",-0.470028875286727,7.29669404034665,3.50313681223469e-05,0.000192104360685752
"YJL172W",-0.703648078703156,6.87433905757181,3.53436979329451e-05,0.000193637648767811
"YMR298W",-0.535903152310951,6.41389932255618,3.57376481617039e-05,0.000195573167752831
"YLR290C",-0.942002242480577,5.30445453826543,3.57630839122127e-05,0.000195573167752831
"YMR026C",-0.700078199415595,5.70635961231519,3.59701106256795e-05,0.000196523679198657
"YPR066W",-0.769606744972005,5.02790023222261,3.61004739763273e-05,0.000197053970957499
"YKL219W",-0.771890850203844,5.23008152550818,3.61465456539554e-05,0.000197123604271386
"YLR181C",-0.617854590502937,6.29291263691116,3.63342526836426e-05,0.000197964800303051
"YAL030W",-0.520846875721124,6.40773044620333,3.6643412613463e-05,0.000199465568016431
"YNL221C",0.634488889694912,6.28329996713231,3.68542419385228e-05,0.000200321771631856
"YNL317W",-0.666446102672409,5.4969851955883,3.68684146200932e-05,0.000200321771631856
"YML093W",0.896371953954809,6.5254458595433,3.75842336314644e-05,0.000204023771006766
"YMR169C",-0.854110558266795,5.08280609725354,3.82537167795045e-05,0.000207467683028715
"YDL135C",-0.599919622352595,6.15978225603065,3.83848411440156e-05,0.000207866859005956
"YJL192C",-0.6014357903209,6.91010225860971,3.83975793296452e-05,0.000207866859005956
"YGR255C",-0.496206846575019,6.83140089946878,3.85671615890953e-05,0.000208594054042666
"YOL100W",-0.589441562700297,6.3193418806706,3.89486612757059e-05,0.000210465049103518
"YGL053W",-0.592901810672405,5.87228267801592,3.90124892358238e-05,0.000210617608401797
"YDR098C",-0.590393215097487,6.87671553292387,3.91090269584368e-05,0.000210836351277799
"YEL041W",-0.965393813550846,4.41442105406604,3.9124271371138e-05,0.000210836351277799
"YHL036W",0.887450102812196,5.48224974686353,3.98175924052209e-05,0.000214377337817736
"YHR188C",-0.440763870123689,7.50718891507988,4.00208526451636e-05,0.000214974822573799
"YMR270C",-0.661492568343649,5.70467995329566,4.00347972822274e-05,0.000214974822573799
"YML004C",-0.462828826752964,7.55673555408636,4.00377218895798e-05,0.000214974822573799
"YGL005C",-0.771984343300679,5.57778267033203,4.00738937466453e-05,0.000214974822573799
"YML091C",-0.624990060203754,6.82029912255377,4.03880058649846e-05,0.000216463614767313
"YOL107W",-1.03009250718854,4.77958875866063,4.05887337547183e-05,0.000217342567987935
"YLR238W",-0.785974923390457,5.47924754952103,4.07978131578403e-05,0.000218264611622912
"YOL049W",-0.447037561960366,7.26898968643979,4.09417835822378e-05,0.000218836976925114
"YKL038W",-0.492891225239665,7.04070942206886,4.1033061905355e-05,0.00021912691994042
"YFR046C",-0.831659699963139,5.10287522136231,4.12300058373077e-05,0.000219980112298783
"YJL084C",-0.638175502053263,5.82958344098705,4.17426266740701e-05,0.000222514524351777
"YGL153W",-0.68199901408811,5.60805072572319,4.1806268924431e-05,0.000222653189222195
"YJL185C",-0.951236209173495,4.53416761372383,4.24246818296882e-05,0.000225743563297001
"YGL167C",-0.419984775258807,8.00579247372623,4.25302804872656e-05,0.000226102129059435
"YLR295C",-0.599602229203437,6.26974808912874,4.27718777972718e-05,0.000227154574347645
"YPR204W",-0.506059658120176,9.48352400817693,4.28050279529533e-05,0.000227154574347645
"YOR154W",-1.01038455243223,5.05680288523369,4.29307139549212e-05,0.000227617414400779
"YOR011W",-0.690997358920233,5.76161202088982,4.31231181698983e-05,0.000228432847100527
"YBL087C",0.360379569933093,9.57896033515564,4.32651853824615e-05,0.000228980413155657
"YLL002W",-0.9849032284183,4.68250141768622,4.33766612786607e-05,0.000229364167728494
"YPR182W",-0.596893245667888,6.03172472301002,4.34152218786401e-05,0.000229364167728494
"YLR078C",-0.644261897780264,6.0380540730548,4.3501447686302e-05,0.000229614688635013
"YPR030W",-0.651973483756953,5.77504922811938,4.37424530583713e-05,0.000230528385972447
"YGL146C",-1.12576629591312,4.14179804146678,4.37524721052996e-05,0.000230528385972447
"YER018C",-0.566763187167155,6.52665018523284,4.3794380632276e-05,0.000230543905872933
"YGR263C",-0.802689116015167,5.08361996085017,4.44141162575312e-05,0.000233598511907388
"YKL135C",-0.508031707164644,7.0102008897038,4.47854504330942e-05,0.000235342371414404
"YDR142C",-0.735440195836178,5.45401080963884,4.50559232742999e-05,0.000236553591849186
"YGL095C",-0.529104246127569,6.40400069175719,4.51404574354162e-05,0.000236787310855814
"YJR035W",-0.719992038658559,5.44742943144586,4.57929023031281e-05,0.000239823880892318
"YGL023C",-0.473053017776401,7.74172979361413,4.58004031448909e-05,0.000239823880892318
"YJL130C",-0.38109636364874,9.02830506140871,4.58744080191894e-05,0.00023999900287316
"YBL042C",-0.585563293466784,6.068762953696,4.59991401925988e-05,0.000240438968656897
"YFR027W",-1.10285706437759,4.53590188763718,4.68460829385545e-05,0.000244649843554657
"YKL084W",-0.782669440538214,5.3095626606924,4.74754249943575e-05,0.00024771789214428
"YPR067W",-0.722383527455233,5.54783032684476,4.77327984056838e-05,0.000248841381644432
"YFL040W",-1.08002062063603,4.08693273559065,4.78165568127791e-05,0.000249058597413041
"YML070W",-0.421513325981034,7.77270097641211,4.78764706294178e-05,0.000249151342756609
"YJR093C",-0.524748727152401,6.36863790065947,4.79234167279579e-05,0.000249176499806087
"YJR156C",-1.21808665624565,3.90760474546625,4.8209828428725e-05,0.000250445614409803
"YPL116W",-0.605825112535909,6.23136324595401,4.84127240092906e-05,0.000251279024528923
"YMR089C",-0.417863012805511,7.33484455031126,4.85001494831102e-05,0.000251387486646667
"YKR062W",-0.548349975149713,6.27645287680122,4.85185921498216e-05,0.000251387486646667
"YGL020C",-0.577184629880368,6.82108027698518,4.85796926534721e-05,0.000251483850770424
"YPL271W",-0.565469156415651,6.51993553026515,4.87653276681232e-05,0.000252224164171578
"YDR316W-B",4.88373602765507,4.82072463626066,4.88725206893077e-05,0.000252557820889636
"YDR365C",0.641032312214576,7.6010632451,4.89822913794441e-05,0.00025290420426891
"YML087C",-1.02775264987841,4.19679316797972,4.90586119754727e-05,0.000253077425509043
"YCR024C",-0.837793196524184,5.31059511770349,4.93896275686409e-05,0.000254432540274419
"YGR163W",-0.545681066076341,6.21547155809229,4.94072991001027e-05,0.000254432540274419
"YDR227W",-0.747326942417543,5.50429746146562,4.9633500004167e-05,0.00025532261554391
"YML071C",-0.61139580572093,6.35968213408079,4.9696371775442e-05,0.00025532261554391
"YNL212W",-0.501653160907123,6.58215266946318,4.97095915339841e-05,0.00025532261554391
"YHR001W-A",-0.805372356486675,5.07775840571308,4.97778073684405e-05,0.000255451245619308
"YER010C",-0.705773383984017,6.19171771248306,4.98383441101193e-05,0.00025554027911575
"YDL161W",-0.464440344294665,7.50322839501554,5.00597591278374e-05,0.000256453328796029
"YJR062C",-0.599225092998244,5.9583712210615,5.04553400780004e-05,0.000258045654671424
"YLL019C",-0.470989058547392,6.92971398768115,5.04886871386403e-05,0.000258045654671424
"YJL016W",0.522540438117852,6.09487374556575,5.05014142486918e-05,0.000258045654671424
"YJL213W",0.652006549272185,5.49377879359137,5.10012098034452e-05,0.000260374597417588
"YOL061W",0.48276404261715,7.25765492715604,5.16605143469895e-05,0.000263513158095808
"YOR074C",-0.652678835176678,5.66766188682964,5.17525008740978e-05,0.000263754993688232
"YMR121C",-0.584249024938759,6.40606109498475,5.18445366123255e-05,0.000263996663627478
"YLL055W",-0.661022782427573,5.42560765948885,5.29423017691957e-05,0.000269354771769846
"YOR330C",-0.62660694121474,6.74697668806474,5.30852071207698e-05,0.000269757829274868
"YIL082W-A",-0.596686291831158,6.65824508520319,5.31127042597973e-05,0.000269757829274868
"YHR061C",-0.823994356261749,5.2201657948269,5.33094930850875e-05,0.000270525103417206
"YCR024C-B",0.706084081061018,8.00829550891477,5.34017274789547e-05,0.00027076094386716
"YLR298C",-0.7428054445285,5.5266815903619,5.35421557338509e-05,0.000271240526949654
"YKL208W",-0.812260246786548,4.77699143105249,5.39437903741856e-05,0.000273041409447439
"YLR175W",0.467043128498458,8.77583408853105,5.40408758879278e-05,0.000273299027887922
"YOR131C",-0.529426129686638,6.1320283009691,5.43209674685508e-05,0.000274480926141259
"YJL122W",1.00746583734405,5.38189985073812,5.59635023502894e-05,0.000282539286183159
"YBL066C",-0.655272680065097,5.56607829067521,5.60629364368957e-05,0.000282799995649712
"YJL031C",-0.66857684527855,5.85842972885737,5.63290433665947e-05,0.000283900297785469
"YDR536W",-1.24980078465755,4.35773178199208,5.65734654549979e-05,0.000284889527742317
"YFR042W",-0.810618766128385,5.26062338887677,5.69449219084525e-05,0.000286516243990063
"YDR086C",-0.622818000520747,7.32805051139352,5.71872966495229e-05,0.000287491278058816
"YDR176W",-0.532671535031658,6.83952334704618,5.72951524797506e-05,0.000287788978966625
"YDL142C",-0.716153459901752,5.2992303716008,5.73612983826197e-05,0.000287876846929568
"YHR004C",-0.591780084285045,6.57888376898198,5.74832744746827e-05,0.000288244521242964
"YCR036W",-0.627654146538698,6.51371918191549,5.86075365081038e-05,0.000293633186721804
"YDR354W",-0.529550473922395,7.19146573930941,5.89470609111746e-05,0.000295084398825229
"YPL091W",-0.43113896569182,7.86089912226824,5.90938043737144e-05,0.000295568926863287
"YML118W",-0.876571252890553,4.61260642733852,5.98610168612623e-05,0.000299153409432508
"YLR157W-E",-1.95522548967499,2.72768358873423,6.0113374773615e-05,0.00030016104517762
"YCR044C",-0.5374763645948,6.50311713348691,6.10106392224783e-05,0.000304384445429514
"YOL111C",-0.495328076067694,6.51873103994808,6.11813592933515e-05,0.000304943329939084
"YNL304W",-0.73079372839711,5.30106412325107,6.12257353333837e-05,0.000304943329939084
"YFL038C",-0.408345279816755,9.30955274283811,6.17934042758039e-05,0.000307511836080683
"YOR075W",-0.942000909345338,5.10383454061781,6.28348863161996e-05,0.000312431951540297
"YML081C-A",-0.648601204967631,5.4378461482637,6.33863516734896e-05,0.000314909355879125
"YMR119W",-0.571952410522417,6.87977376844717,6.41566167140224e-05,0.000318468708973885
"YJR017C",-0.462032280066486,7.62460786883579,6.4801642469062e-05,0.000321400937543537
"YGR020C",-0.442012945025408,7.83286585638384,6.51626734830102e-05,0.000322920886933812
"YCL036W",1.44810790410822,3.19763153603834,6.52573760107729e-05,0.000323119576448321
"YER119C",-0.585471042348035,6.88893898260353,6.56014093564721e-05,0.000324551454149035
"YGR274C",-0.650625892532926,6.42200115976839,6.56678191180481e-05,0.000324608592916868
"YNL320W",-0.647971401166893,5.74652149307612,6.59444709838809e-05,0.000325704035735913
"YDR181C",-0.711112105254963,5.55973660889379,6.69627138250738e-05,0.000330457362554597
"YLR431C",-0.678982532332879,5.33623295949182,6.72646317238275e-05,0.00033167068825824
"YLR037C",-1.05332761517,4.19657875653786,6.76113357808171e-05,0.000333102642643709
"YOL013C",-0.505850613233643,6.79338696023344,6.78472276761341e-05,0.000333793358706709
"YCR076C",-0.566160655546836,5.81793221830633,6.78643587162702e-05,0.000333793358706709
"YAL067C",-2.08194759949197,2.81799151000545,6.85861748051461e-05,0.000337063452094726
"YDR287W",-0.582568888130324,5.93940530092651,6.98712926136021e-05,0.000343094139746626
"YPR135W",-0.58954220127843,5.81795227820783,7.00500719924895e-05,0.000343686796002952
"YJR104C",0.421102424106025,10.7871672179894,7.02012145609565e-05,0.000344142988034117
"YMR036C",-0.866243833010718,5.10397250137137,7.06677387695228e-05,0.000346143220446413
"YMR284W",-0.785992259643656,5.30146006357017,7.09465174128079e-05,0.00034722129324366
"YIL095W",-0.676896085245845,5.81706934687176,7.16066909259512e-05,0.000350162636536242
"YGL084C",-0.487326080951391,6.52291577978585,7.21970752201746e-05,0.000352514785391135
"YLR323C",-0.944040351135504,4.51410057202005,7.22068480469926e-05,0.000352514785391135
"YGL147C",0.34601787027121,10.5356893252645,7.23333924781274e-05,0.000352841453662885
"YDR006C",-0.519871063415841,6.82757442875304,7.26527363889396e-05,0.000354107282712813
"YDL021W",-1.09840080337728,4.76138157463466,7.31288885040837e-05,0.000356134677595607
"YHR034C",-0.659458895559763,5.45659284829007,7.43062694103151e-05,0.000361570884951344
"YDR476C",-0.527661461241282,7.75000620416627,7.47164374212841e-05,0.000363223610719244
"YER025W",0.397539032932884,8.26708774587407,7.47686932323878e-05,0.000363223610719244
"YNR031C",-0.446365757215847,7.09091429888406,7.52067980634003e-05,0.000364947551638776
"YOL031C",-0.611030731142485,6.13550729285084,7.52469178636651e-05,0.000364947551638776
"YOL057W",-0.568665353965569,6.79026311488,7.5734278551062e-05,0.000367010422757276
"YMR181C",-0.601991087846098,6.28800581530415,7.59403207147166e-05,0.000367707755866594
"YPL245W",0.656882169877687,5.79506496440843,7.625057772111e-05,0.000368908150756997
"YHR087W",0.68527357495933,5.98276831803682,7.64001593929097e-05,0.000369329855496607
"YCR017C",-0.380053001720931,8.28361007470989,7.70377596368789e-05,0.000371814629923783
"YGL181W",-0.532337645742625,7.63431939866394,7.70398405081221e-05,0.000371814629923783
"YMR198W",-0.630047520722238,5.39540781625877,7.7108688625741e-05,0.000371843610919731
"YNL302C",0.331130633502402,10.2526792423189,7.82397521740643e-05,0.000376990727698647
"YOL055C",-0.722177787775394,5.3249493254984,7.85466716936396e-05,0.000378161640692649
"YGR181W",-0.563101251720722,6.16058901317518,7.86412363201413e-05,0.000378309101875021
"YJL194W",-1.19293815987155,3.71172116207621,7.90716955295858e-05,0.00038007085495415
"YDL115C",-0.627183266101587,5.96351351053012,7.92514553063965e-05,0.000380625698902555
"YML131W",-0.672539928513283,5.94283608367043,8.00784252714381e-05,0.000384285516894647
"YPR072W",-0.596864898859477,7.05564892350173,8.01904743242801e-05,0.000384511374859615
"YOR239W",-0.503994784603089,7.74035388703895,8.22658955850104e-05,0.000394143566134823
"YNR001C",-0.431348898167127,8.7010714956202,8.37962485041372e-05,0.000401150811002411
"YJR094C",-1.24689075854858,3.99178596948177,8.39536480406539e-05,0.000401579414273686
"YLR214W",0.764252948964789,7.28911028621121,8.46134121333464e-05,0.000404408368007278
"YPR158W-A",-5.431754152927,4.14938315141632,8.47476182950327e-05,0.000404722887370225
"YOR142W-A",-5.43174970233231,4.14938315141632,8.48332833798587e-05,0.000404805272385987
"YDL199C",-0.987636783082001,4.97672712996178,8.50092375808656e-05,0.000405318016733265
"YOL133W",-0.500806869476183,6.33568271429788,8.54331082261757e-05,0.00040701103170232
"YNL146W",-1.77048578232459,3.27650118451805,8.57017091028957e-05,0.000407962198521186
"YBL060W",-0.788170396358732,5.37367224632457,8.61653147857049e-05,0.000409830919612383
"YDL091C",-0.65871247903133,5.70169555772323,8.62328029267224e-05,0.000409830919612383
"YDR374W-A",-1.19892317589312,4.21868039997724,8.70881462588049e-05,0.000413563853461757
"YDR201W",-0.803374866396977,5.08919540887959,8.74715786799695e-05,0.000415051588652269
"YJL030W",-0.662949370308163,5.50922826947463,8.78294889055214e-05,0.000416415934177861
"YAL008W",-0.603473429257712,5.8180822794299,8.83415340698106e-05,0.000418508292306701
"YPL053C",-0.618091352378838,7.09160583131257,9.00733369437186e-05,0.000426371147756787
"YMR297W",-0.422559094127158,9.71730973128207,9.03600601778243e-05,0.000427386471680405
"YML054C",-0.860600795929166,4.64122018555202,9.09255826399499e-05,0.000429717789521233
"YCR018C",1.00999972818954,4.41635367352192,9.17417008546101e-05,0.000433228766126678
"YOR017W",-0.761485547311618,5.3357932402528,9.22500236850523e-05,0.000435281810322531
"YNL294C",-0.512055144374112,7.36503624280357,9.23893237450759e-05,0.000435591735935948
"YKL210W",-0.352661663943276,8.66555454189003,9.2674345512436e-05,0.000436587661144175
"YLR457C",-1.09413651618291,4.38253014790353,9.46146660986094e-05,0.000445373889662269
"YKL041W",-0.630784293638038,6.06716677673028,9.67311040117885e-05,0.000454974517041139
"YDR004W",-0.740944068340377,5.54569085930908,9.68296621489124e-05,0.000455076339106525
"YPL211W",0.577387713184359,6.5609470683193,9.75434006905502e-05,0.000458066906258719
"YCL035C",-0.439514932333721,7.10532764834589,9.76569832860003e-05,0.000458236613880463
"YMR172W",-0.559916927459589,6.15889227920814,9.79492566089256e-05,0.000459243860027744
